Curricular_units_2nd_sem_approved,Tuition_fees_up_to_date,Course_Technology,Mother_qualification_Others,Scholarship_holder,Application_mode_First_Phase,Course_Others,Debtor,Father_occupation_Others,Course_Communication,Curricular_units_1st_sem_credited,GDP,Course_Nature,Gender,Course_Social_Service,enrollment_age,Course_Management,Curricular_units_2nd_sem_without_evaluations,Application_order,Previous_qualification_grade,Application_mode_OverAge,Educational_special_needs,Inflation_rate,Admission_grade,Application_mode_Last_Phase,Application_mode_Transfer,Previous_qualification_Graduation_plus,Mother_qualification_Graduation_plus,Course_Medical,Nacionality,Application_mode_Courses_Holders,Mother_qualification_Basic_Education,Displaced,Father_occupation_Skilled,Application_mode_Course_Change,morning_attendance,Father_occupation_Unskilled,Mother_qualification_High_School_Eq,Father_occupation_Highly_Skilled,Curricular_units_1st_sem_without_evaluations,Marital_status,Target
6,1,0,0,0,0,0,1,0,1,0,3.51,0,0,0,19,0,0,5,113.0,0,0,1.4,110.2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,1,0,0,0,0,1.79,0,0,0,18,0,0,1,115.0,0,0,0.5,108.7,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-0.92,1,0,0,20,0,0,1,133.1,0,0,0.3,138.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
9,1,0,0,1,0,0,1,0,1,2,1.79,0,0,0,22,0,0,1,150.0,0,0,0.5,147.7,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,1.79,0,0,0,31,0,0,1,133.1,1,0,0.5,123.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
7,1,0,0,1,0,1,0,0,0,0,-0.92,0,0,0,19,0,0,1,141.0,0,0,0.3,142.8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1.79,0,0,0,18,0,0,2,140.0,0,0,0.5,138.3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,1,1,1,0,0,0,0,3.51,0,0,0,18,0,0,2,136.0,0,0,1.4,125.2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,1,0,0,0.32,0,0,0,21,0,0,1,140.0,0,0,2.6,141.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8,1,0,0,1,0,0,0,0,0,0,0.79,0,0,0,18,0,0,5,143.0,0,0,-0.3,130.6,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,-4.06,0,1,0,25,1,0,1,130.0,0,0,2.8,130.0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,2.02,0,1,0,21,0,0,1,133.1,0,0,0.6,100.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
7,1,0,0,1,0,0,0,0,0,0,1.74,0,0,0,19,0,0,2,129.0,0,0,1.4,119.0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,1,0,1.74,0,0,0,19,0,0,2,132.0,0,0,1.4,124.3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0.32,0,0,0,22,0,0,1,118.0,0,0,2.6,122.2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,1.79,0,1,0,19,1,0,1,150.0,0,0,0.5,150.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,2.02,0,0,1,58,0,0,1,133.1,1,0,0.6,135.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6,1,0,0,1,1,0,0,0,0,0,1.74,0,0,1,19,0,0,2,122.0,0,0,1.4,127.3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
10,1,0,0,0,0,0,0,0,0,3,-3.12,0,1,0,23,1,0,1,127.0,0,0,-0.8,127.0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
3,1,0,0,1,1,0,0,0,1,0,-3.12,0,0,0,19,0,0,2,122.0,0,0,-0.8,126.9,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0.79,0,0,0,18,0,0,3,131.0,0,0,-0.3,127.5,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,1,0,0,1,0,0,0.32,0,0,0,20,0,0,2,130.0,0,0,2.6,122.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,18,0,0,5,130.0,0,0,3.7,115.8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,3.51,0,0,0,18,1,0,1,130.0,0,0,1.4,121.6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,1,0,0,1,0,0,1,0,0,0,2.02,0,0,0,18,1,0,4,122.0,0,0,0.6,116.4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,2.02,1,0,0,24,0,0,1,114.0,1,0,0.6,120.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5,1,0,0,0,0,1,0,0,0,0,1.74,0,0,0,18,0,0,4,143.0,0,0,1.4,127.3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
3,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,19,1,0,3,127.0,0,0,-0.8,123.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,3.51,0,0,1,19,0,0,3,141.0,0,0,1.4,125.6,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,1,0,0,0,0,0.32,0,0,0,18,0,0,1,129.0,0,0,2.6,118.5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,-1.7,1,0,0,18,0,0,2,140.0,0,0,3.7,129.5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
0,1,1,0,1,1,0,0,0,0,0,1.74,0,0,0,19,0,0,1,137.0,0,0,1.4,134.6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,2,0.79,0,0,0,22,0,0,1,140.0,0,0,-0.3,140.0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2,1,0,0,0,1,1,0,0,0,0,1.74,0,0,0,19,0,0,1,143.0,0,0,1.4,133.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4,1,0,0,1,0,0,0,0,0,0,-1.7,0,0,1,21,0,0,1,138.0,0,0,3.7,133.5,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,1,0,3.51,0,0,0,21,0,0,1,120.0,0,0,1.4,117.9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,1.74,0,0,0,18,0,0,3,144.0,0,0,1.4,128.0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,0,0,1.74,0,0,0,20,0,0,5,123.0,0,0,1.4,113.2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
5,1,0,0,1,1,1,0,0,0,0,0.32,0,0,0,18,0,0,3,129.0,0,0,2.6,122.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,-1.7,0,0,0,19,0,0,3,152.0,0,0,3.7,156.9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,2.02,0,0,0,18,0,0,2,130.0,0,0,0.6,125.1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
2,0,0,0,0,0,0,1,0,0,6,2.02,0,1,0,26,1,0,1,133.1,0,0,0.6,100.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2,1,1,0,0,0,0,1,0,0,0,3.51,0,0,0,19,0,0,1,160.0,0,0,1.4,160.0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,-4.06,0,0,1,35,0,0,1,140.0,1,0,2.8,101.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,1,0,0,1,0,0,0,0,0,0,1.79,0,0,0,19,1,0,1,133.0,0,0,0.5,121.5,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,1.74,0,1,0,18,0,1,1,138.0,0,0,1.4,126.8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
4,1,0,0,0,1,0,0,0,0,0,0.32,0,1,0,19,1,0,5,142.0,0,0,2.6,132.9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
17,1,1,0,0,1,0,0,0,0,16,1.79,0,1,0,25,0,0,1,115.0,0,0,0.5,134.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,0,0,1,0,0,0,0,2.02,0,1,0,18,0,0,6,125.0,0,0,0.6,120.5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,-0.92,1,1,0,26,0,0,1,170.0,0,0,0.3,144.1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,34,1,0,1,140.0,0,0,-0.8,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,-1.7,0,1,0,18,0,0,2,110.0,0,0,3.7,114.8,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,0,0,-3.12,0,1,0,18,0,0,1,114.0,0,0,-0.8,111.9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3,1,1,0,1,0,0,0,0,0,0,3.51,0,1,0,18,0,0,3,138.0,0,0,1.4,125.4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,1.79,1,1,0,20,0,0,1,140.0,0,0,0.5,140.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,1,2,-0.92,0,1,0,25,0,0,1,140.0,0,0,0.3,140.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,2.02,1,1,0,18,0,0,1,132.0,0,0,0.6,127.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12,1,0,0,0,1,0,0,0,0,8,-4.06,1,1,0,19,0,0,1,148.0,0,0,2.8,131.6,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0
0,1,1,0,0,1,0,0,0,0,0,1.74,0,1,0,20,0,0,1,132.0,0,0,1.4,119.4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
6,1,0,0,1,0,0,0,0,0,1,1.74,0,1,1,20,0,0,2,126.0,0,0,1.4,129.9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,1,0,0,1,0,0,0,0,0,0.32,0,1,0,20,0,2,1,121.0,0,0,2.6,114.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,2.02,0,1,0,19,1,0,2,120.0,0,0,0.6,113.4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
4,1,0,0,0,1,0,0,0,0,0,3.51,0,1,0,20,1,0,1,123.0,0,0,1.4,117.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,2.02,0,1,0,18,0,1,6,122.0,0,0,0.6,114.3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,-0.92,0,1,0,19,1,3,1,136.0,0,0,0.3,129.7,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,20,1,0,1,119.0,0,0,-0.8,112.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,-4.06,0,1,0,24,1,0,1,120.0,1,0,2.8,140.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,-0.92,1,1,0,20,0,0,1,150.0,0,0,0.3,150.0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
4,1,0,0,0,1,0,0,0,0,0,-3.12,0,1,0,19,1,0,3,121.0,0,0,-0.8,122.4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,3.51,0,1,0,23,0,0,1,140.0,0,0,1.4,150.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
5,1,0,0,0,0,1,0,0,0,0,0.32,0,1,0,20,0,0,2,135.0,0,0,2.6,135.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,1,0,0,0,0,1,0,9,-3.12,0,1,1,21,0,0,4,116.0,0,0,-0.8,116.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,1.74,0,1,0,20,0,0,2,120.0,0,0,1.4,120.4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
4,1,1,0,0,0,0,0,0,0,0,0.32,0,1,0,21,0,2,5,126.0,0,0,2.6,122.9,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
6,1,0,0,1,1,0,0,0,1,0,2.02,0,1,0,18,0,0,1,170.0,0,0,0.6,155.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,1,0,0,0,0,2.02,0,1,0,18,0,0,3,123.0,0,0,0.6,123.4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0.79,0,1,0,18,1,0,1,120.0,0,0,-0.3,124.2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-4.06,1,1,0,20,0,0,1,130.0,0,0,2.8,130.0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6,1,0,0,1,0,0,0,0,1,0,-0.92,0,1,0,18,0,0,1,130.0,0,0,0.3,126.2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,-3.12,0,1,0,19,0,0,1,117.0,0,0,-0.8,120.5,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
2,1,1,0,0,0,0,0,0,0,0,1.74,0,1,0,20,0,0,1,131.0,0,0,1.4,123.7,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-3.12,1,1,0,19,0,0,1,130.0,0,0,-0.8,122.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
2,1,0,0,0,0,0,1,0,0,0,-1.7,0,1,0,33,1,1,1,133.0,1,0,3.7,139.2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
11,1,1,0,0,0,0,0,0,0,6,3.51,0,1,0,21,0,0,1,128.0,0,0,1.4,131.2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,-4.06,1,1,0,25,0,1,1,133.1,1,0,2.8,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1
0,1,0,0,1,1,0,0,0,0,0,1.79,0,1,0,20,0,0,1,123.0,0,0,0.5,116.7,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
5,1,0,0,1,0,0,0,0,0,1,3.51,0,1,0,22,0,0,1,150.0,0,0,1.4,150.0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
6,1,0,0,0,0,0,0,0,1,0,1.74,0,0,0,39,0,0,1,133.1,1,0,1.4,117.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6,1,0,0,1,1,0,0,0,0,0,3.51,0,1,0,21,1,0,2,140.0,0,0,1.4,137.6,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4,1,0,0,1,0,1,0,0,0,0,-0.92,0,0,0,19,0,0,1,126.0,0,0,0.3,124.3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,0.32,0,0,0,26,0,0,1,133.1,1,0,2.6,116.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,1,19,0,0,2,121.0,0,0,2.8,121.4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7,0,0,0,1,0,0,0,0,0,7,3.51,0,0,0,20,0,0,1,140.0,0,0,1.4,142.8,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
5,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,0,25,1,0,1,133.1,0,0,2.8,96.0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-0.92,0,1,1,24,0,0,1,131.0,0,0,0.3,125.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1
5,1,1,0,0,0,0,0,1,0,0,0.32,0,1,0,20,0,3,6,124.0,0,0,2.6,126.1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0.79,1,1,0,29,0,0,1,120.0,1,0,-0.3,155.8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
6,1,0,0,0,1,0,0,0,1,0,-0.92,0,1,0,20,0,0,1,133.1,0,0,0.3,116.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0.79,1,1,0,20,0,0,1,110.0,0,0,-0.3,110.0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
5,1,0,0,1,0,0,0,0,0,0,2.02,0,1,0,24,1,0,1,133.1,1,0,0.6,97.2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,-0.92,0,1,0,24,0,0,1,133.1,1,0,0.3,100.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,1
5,1,1,0,0,0,0,0,0,0,0,2.02,0,1,0,23,0,0,1,140.0,0,0,0.6,140.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,-4.06,0,1,0,20,0,0,1,130.0,0,0,2.8,128.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-4.06,0,1,0,19,1,0,2,110.0,0,0,2.8,115.3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
6,1,0,0,0,0,0,0,0,0,0,2.02,1,1,0,28,0,0,1,140.0,1,0,0.6,150.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,0.79,1,1,0,20,0,0,1,160.0,0,0,-0.3,160.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,3.51,0,1,0,18,0,0,1,138.0,0,0,1.4,133.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0,0,0,1,0,1,1,0,0,1.74,0,1,0,20,1,0,1,126.0,0,0,1.4,119.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
5,1,0,0,0,0,0,0,0,0,0,1.74,0,1,0,33,1,0,1,120.0,1,0,1.4,156.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
5,1,0,0,0,0,0,0,0,0,0,1.79,0,0,0,35,0,0,1,130.0,1,0,0.5,163.7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7,1,0,0,0,0,0,0,0,0,3,-1.7,0,0,0,27,0,0,1,130.0,1,0,3.7,130.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0,-3.12,0,0,0,19,0,0,5,122.0,0,0,-0.8,123.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
4,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,0,31,1,0,1,160.0,1,0,2.8,160.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,-3.12,0,1,0,19,0,0,1,134.0,0,0,-0.8,136.1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
12,1,0,0,0,0,0,0,0,1,9,-4.06,0,1,0,22,0,0,1,134.0,0,0,2.8,132.7,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,39,0,0,1,140.0,0,0,3.7,128.2,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1.79,0,1,0,22,0,0,1,127.0,0,0,0.5,126.7,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,47,1,0,1,133.1,1,0,-0.8,150.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,0,1,0,0,0,0,0,0,2.02,0,1,0,19,0,0,1,143.0,0,0,0.6,156.3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,0,0,1,0,0,0,0,1.79,0,0,0,19,0,0,1,115.0,0,0,0.5,116.1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-4.06,0,0,0,19,0,0,1,131.0,0,0,2.8,123.8,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
17,1,1,0,1,1,0,0,0,0,15,2.02,0,0,0,21,0,0,1,146.0,0,0,0.6,153.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,39,0,0,1,140.0,0,0,0.5,140.0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
11,1,1,0,0,0,0,0,0,0,6,3.51,0,1,0,19,0,0,1,135.0,0,0,1.4,131.9,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,1,1,0,1,1,0,0,0,0,0,0.79,0,1,0,20,0,0,1,133.0,0,0,-0.3,141.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,-1.7,0,1,0,24,1,0,1,133.1,1,0,3.7,140.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,-1.7,0,1,0,27,1,0,1,120.0,1,0,3.7,115.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,2.02,0,1,0,29,1,0,1,133.1,1,0,0.6,168.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1.79,0,1,0,20,0,0,1,130.0,0,0,0.5,101.3,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
4,1,0,0,0,1,0,0,0,0,0,-3.12,0,1,0,21,1,0,1,125.0,0,0,-0.8,122.6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0.32,0,1,0,18,0,0,1,134.0,0,0,2.6,141.7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7,1,0,0,0,1,0,0,0,0,0,-1.7,0,1,0,19,0,0,1,151.0,0,0,3.7,132.3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
4,0,0,0,0,0,0,1,0,1,0,-4.06,0,1,0,19,0,0,1,112.0,0,0,2.8,111.7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3,1,1,0,1,0,0,0,0,0,0,1.79,0,1,0,28,0,0,1,120.0,1,0,0.5,98.7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4,0,0,0,0,0,1,0,0,0,0,0.79,0,0,0,21,0,0,1,140.0,0,0,-0.3,140.0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
7,0,0,0,0,0,0,1,0,0,0,-1.7,0,0,0,23,0,0,1,140.0,0,0,3.7,140.0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,-4.06,1,0,0,39,0,1,1,133.1,1,0,2.8,100.7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0
6,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,18,0,0,3,143.0,0,0,2.6,133.8,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,1,0,2.02,0,0,0,59,0,0,1,133.1,0,0,0.6,100.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3,1,1,0,0,0,0,1,0,0,0,0.79,0,1,0,30,0,0,1,180.0,0,0,-0.3,180.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,1,136.0,0,0,3.7,130.8,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
6,1,0,0,0,0,0,0,0,0,2,-3.12,0,0,0,41,1,0,1,140.0,0,0,-0.8,140.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,27,0,0,1,130.0,1,0,0.6,106.2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
6,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,1,18,0,0,1,141.0,0,0,-0.8,125.6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3,0,0,0,0,0,1,1,0,0,0,1.74,0,0,0,20,0,0,5,121.0,0,0,1.4,117.5,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,-1.7,0,0,0,32,0,0,1,120.0,1,0,3.7,122.5,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
